id,slug,name,kind,work_title,dob,birthplace,currently_at,currently_at_url,current_role,since_year,bio_url,source_url,source_ts,fc_alive,fc_name_changed,fc_current_name,fc_current_role,fc_still_in_job,fc_current_link,fc_summary,fc_confidence,fc_verified,fc_sources,fc_checked
115,crafts/metalsdirectorypage/p20.html,HARLAN BUTT,person,,1950,"Princeton, New Jersey",North Texas State University,http://www.temple.edu/crafts/metalsdirectorypage/s236.html,,1976,http://www.temple.edu/crafts/metalsdirectorypage/biographies/b20.html,http://www.temple.edu/crafts/metalsdirectorypage/p20.html,,yes,no,,"Professor Emeritus of Metalsmithing/Enameling, University of North Texas College of Visual Arts + Design (taught 1976-2017); independent studio artist/enamelist",retired-emeritus,https://harlanwbutt.com/,"Harlan W. Butt (b. 1950, Princeton NJ) is the same metalsmith/enamelist as the archived record (BFA Tyler, MFA Southern Illinois, taught at North Texas since 1976). The institution kept the same identity but was renamed from North Texas State University to University of North Texas in 1988; he retired there as Professor Emeritus in 2017 and continues as an independent studio enamelist.",high,not-needed,https://www.enamelarts.org/harlan-butt-2/ | https://harlanwbutt.com/ | https://www.mobilia-gallery.com/artists/harlan-w-butt/ | https://www.nps.gov/gumo/learn/news/harlan-butt-featured-as-spring-2022-artist-in-residence.htm | https://www.aaa.si.edu/collections/interviews/oral-history-interview-harlan-butt-15907,2026-05-29
116,crafts/metalsdirectorypage/p200.html,JOHN WITTERSHEIM,person,Plumb Bob #525,1953,"Dearborn, Michigan http://www.sienahts.edu/~art/alumni/wittersheim/",Siena Heights University,http://www.temple.edu/crafts/metalsdirectorypage/s170.html,,1979,,http://www.temple.edu/crafts/metalsdirectorypage/p200.html,,no,no,,"Professor of Art (metalsmithing and sculpture), Siena Heights University, Adrian, Michigan (1979–2013, until his death)",no,https://reflections.sienaheights.edu/2013/07/03/practical-professor/,"John Wittersheim, the metalsmith/sculptor who taught at Siena Heights University from 1979, died in March 2013 (age 59) after a battle with cancer. No name change; he is deceased and no longer in the archived job.",high,confirmed,https://reflections.sienaheights.edu/2013/07/03/practical-professor/ | https://www.pursefuneralhome.com/obituary/John-Wittersheim/guest-book | https://www.ganoksin.com/article/metalsmith-88-fall-exhibition-reviews/,2026-05-29
117,crafts/metalsdirectorypage/p201.html,FRED WOELL,person,,1934,"Evergreen Park, Illinois",,,,,http://www.temple.edu/crafts/metalsdirectorypage/biographies/b201.htm,http://www.temple.edu/crafts/metalsdirectorypage/p201.html,,no,no,,"Independent studio metalsmith / artist (Deer Isle, Maine); formerly taught at Boston University, Swain School of Design, SUNY New Paltz, and Haystack Mountain School of Crafts",unknown,https://en.wikipedia.org/wiki/J._Fred_Woell,"Fred Woell is J. Fred Woell (James Frederick Woell, b. 1934 Evergreen Park, IL), the pioneering ""anti-jewelry"" found-object metalsmith. He died April 2, 2015, in Deer Isle, Maine.",high,disputed,https://en.wikipedia.org/wiki/J._Fred_Woell | https://www.jordanfernald.com/memorials/Woell-J/2335707/obituary.php | https://snagmetalsmith.org/2015/04/in-memoriam-j-fred-woell/ | https://www.metalmuseum.org/post/2018/04/19/inside-the-collection-j-fred-woell | https://americanart.si.edu/artist/j-fred-woell-5848,2026-05-29
118,crafts/metalsdirectorypage/p202.html,JOE WOOD,person,,1954,"New York, New York",Massachusetts College of Art,http://www.temple.edu/crafts/metalsdirectorypage/s99.html,,1986,,http://www.temple.edu/crafts/metalsdirectorypage/p202.html,,yes,no,,"Professor Emeritus, Fine Arts 3D Department (Jewelry & Metalsmithing), Massachusetts College of Art and Design (MassArt); chaired and taught there for 30+ years. Also represented by Mobilia Gallery, Cambridge MA",retired-emeritus,https://sites.google.com/view/joewood/bio,"Joe Wood is alive and is now Professor Emeritus in the Fine Arts 3D / Jewelry & Metalsmithing department at MassArt, where he chaired and taught for over 30 years. Name unchanged; he has shifted from active teaching to an emeritus role and remains professionally active (own studio site, Mobilia Gallery representation, Haystack board involvement).",high,not-needed,https://sites.google.com/view/joewood/bio | https://www.ganoksin.com/article/joe-wood-manifest-idea/ | https://www.haystack-mtn.org/2021-online-programs/demonstration-joe-wood-digital-strategies-for-jewelry-and-metals | https://massart.edu/program/jewelry-and-metalsmithing/faculty/,2026-05-29
119,crafts/metalsdirectorypage/p203.html,RONALD WYANCKO,person,Untitled,1938,"Kansas City, MO",,,,,,http://www.temple.edu/crafts/metalsdirectorypage/p203.html,,unknown,no,,"Professor of Art Emeritus, James Madison University (taught metalsmithing/jewelry there 1972–2000; previously Wichita State 1969–1972)",retired-emeritus,https://www.jmu.edu/artandarthistory/faculty-and-staff/facultyemeriti/wyancko-ronald.shtml,"Ronald J. Wyancko (b. 1938) is a metalsmith/jeweler who taught at James Madison University 1972–2000 and is listed as JMU's Professor of Art Emeritus; he created JMU's ceremonial mace and chain of office, and his work is held by the V&A. No obituary found, so his current living status is unknown.",medium,not-needed,https://www.jmu.edu/artandarthistory/faculty-and-staff/facultyemeriti/wyancko-ronald.shtml | https://www.ganoksin.com/article/legacy-american-metalworking/ | https://collections.vam.ac.uk/item/O137274/fish-slice-wyancko-ronald-j/,2026-05-29
120,crafts/metalsdirectorypage/p204.html,SAMUEL YELLIN,person,,1885,"Galicia, Poland",,,,,http://www.temple.edu/crafts/metalsdirectorypage/biographies/b204.htm,http://www.temple.edu/crafts/metalsdirectorypage/p204.html,,no,no,,"Master blacksmith/metalworker and founder of Samuel Yellin Metalworkers, Philadelphia; taught at the Pennsylvania Museum School of Industrial Art (1906–1919). Deceased.",no,https://en.wikipedia.org/wiki/Samuel_Yellin,"Samuel Yellin (1885–1940) was a renowned American master ironworker/metalsmith and founder of Samuel Yellin Metalworkers in Philadelphia, who taught at the Pennsylvania Museum School of Industrial Art from 1906 to 1919. He died in 1940; this is a historical figure, not a current educator.",high,not-needed,https://en.wikipedia.org/wiki/Samuel_Yellin | https://www.philadelphiabuildings.org/pab/app/ar_display.cfm/23067 | https://www.britannica.com/biography/Samuel-Yellin | https://vizcaya.org/yellin/ | https://www.ganoksin.com/article/samuel-yellin-metalworker/,2026-05-29
121,crafts/metalsdirectorypage/p205.html,NORMA YOUNG LATTA,person,,1942,"Raleigh, North Carolina",Oral Roberts University,http://www.temple.edu/crafts/metalsdirectorypage/s140.html,,1986,,http://www.temple.edu/crafts/metalsdirectorypage/p205.html,,unknown,no,,"Formerly associated with Oral Roberts University art program (Tulsa, OK); co-author/artist of ""Faces of Truth"" (2011) with husband Doug Latta. No current faculty listing found; given 1942 birth year, almost certainly retired/emeritus.",retired-emeritus,https://www.prweb.com/releases/authorspeakerartistdougno/rmalattatulsaokbiography/prweb10377862.htm,"Norma Latta (Tulsa, OK) is confirmed as the directory subject via an exact education match — BS in Art Education from East Carolina University and MA from George Peabody College at Vanderbilt — and her Oral Roberts University connection (her husband Doug Latta directed ORU's commercial art program). She was alive and active as a co-author/artist as recently as 2013; current alive status and exact present role are unknown, but retired/emeritus is most likely given her 1942 birth year.",medium,not-needed,https://www.prweb.com/releases/authorspeakerartistdougno/rmalattatulsaokbiography/prweb10377862.htm | https://www.amazon.com/Faces-Truth-Collection-Historical-Biographies/dp/1935245430 | https://www.linkedin.com/in/douglas-latta-05b4b96b/ | https://www.legacy.com/us/obituaries/chronicleonline/name/norma-latta-obituary?id=19760043,2026-05-29
122,crafts/metalsdirectorypage/p206.html,CLAUS BURY,person,,?,?,,,,,http://www.temple.edu/crafts/metalsdirectorypage/biographies/b206.html,http://www.temple.edu/crafts/metalsdirectorypage/p206.html,,yes,no,,Sculptor and goldsmith based in Frankfurt am Main; former professor at Bergische Universität Wuppertal (from 1987) and Akademie der Bildenden Künste Nürnberg (2003–2011),unknown,https://de.wikipedia.org/wiki/Claus_Bury,"Claus Bury (b. 29 March 1946, Gelnhausen-Meerholz) is alive — the city of Hanau issued an 80th-birthday tribute dated 29 March 2026. The German goldsmith-turned-art-jeweler became an internationally significant sculptor of monumental public works; he lives and works in Frankfurt am Main.",high,not-needed,https://de.wikipedia.org/wiki/Claus_Bury | https://vorsprung-online.de/mkk/hanau/276-hanau/285813-bildhauer-claus-bury-feiert-80-geburtstag.html | https://www.metmuseum.org/art/collection/search/482685 | https://arnoldsche.com/en/product/claus-bury/,2026-05-29
123,crafts/metalsdirectorypage/p207.html,EARL KRENTZIN,person,,1929,"Detroit, Michigan",,,,,http://www.temple.edu/crafts/metalsdirectorypage/biographies/b207.html,http://www.temple.edu/crafts/metalsdirectorypage/p207.html,,no,no,,"Self-employed silver sculptor / metalsmith, Detroit / Grosse Pointe Farms, Michigan (1961-1964, 1967-2021)",unknown,https://www.grossepointenews.com/articles/earl-krentzin/,"Earl Krentzin was a noted American silver sculptor and metalsmith (Wayne State BFA 1952, Cranbrook MFA 1954) who died February 2, 2021, at age 91. His name never changed; he was a self-employed studio artist, not a teaching faculty member (consistent with the archived ""n/a"" teaching status).",high,not-needed,https://www.grossepointenews.com/articles/earl-krentzin/ | https://prabook.com/web/earl.krentzin/769553 | https://www.aaa.si.edu/collections/interviews/oral-history-interview-earl-krentzin-11615 | https://snaccooperative.org/ark:/99166/w6t44b26,2026-05-29
124,crafts/metalsdirectorypage/p208.html,KOMELIA OKIM,person,,1939,?,Montgomery College since ?,http://www.temple.edu/crafts/metalsdirectorypage/s119.html,,,,http://www.temple.edu/crafts/metalsdirectorypage/p208.html,,yes,no,,"Professor Emerita of Art (Metals & Crafts), Montgomery College, Rockville, MD (retired 2014)",retired-emeritus,https://en.wikipedia.org/wiki/Komelia_Hongja_Okim,"Komelia Hongja Okim (b. 1939, Seoul) taught metals/crafts at Montgomery College 1972-2014 and retired as Professor Emerita; she remained active through 2019-2020 (published ""Korean Metal Art"" in 2019, lectures/workshops) and is categorized by Wikipedia as a living person. No obituary found.",high,not-needed,https://en.wikipedia.org/wiki/Komelia_Hongja_Okim | https://www.komeliaokim.com/bio | https://snagmetalsmith.org/2019/08/snag-celebrates-komelia-okim/ | https://americanart.si.edu/artist/komelia-hongja-okim-30849 | https://art.state.gov/personnel/komelia_okim/,2026-05-29
125,crafts/metalsdirectorypage/p209.html,LINDA THREADGILL,person,,1947,"Corpus Christi, Texas",University of Wisconsin - Whitewater since ?,http://www.temple.edu/crafts/metalsdirectorypage/s250.html,,,,http://www.temple.edu/crafts/metalsdirectorypage/p209.html,,yes,no,,"Professor Emerita, University of Wisconsin-Whitewater (led the Metals Program 1979-2003); now an independent studio artist/metalsmith in Santa Fe, New Mexico",retired-emeritus,https://www.lindathreadgill.com/new-bio,"Linda Threadgill (b. 1947) is alive and active; she retired from University of Wisconsin-Whitewater as Professor Emerita (headed its Metals Program 1979-2003) and now works as a studio metalsmith/jeweler in Santa Fe, New Mexico. Name unchanged.",high,not-needed,https://www.lindathreadgill.com/new-bio | https://en.wikipedia.org/wiki/Linda_Threadgill | https://americanart.si.edu/artist/linda-threadgill-17745 | https://www.mobilia-gallery.com/catalog/cultivating-ornament-linda-threadgill-master-metalsmith/,2026-05-29
126,crafts/metalsdirectorypage/p21.html,PATRICE CASE,person,Balance,1951,Indiana,State University of New York - Geneseo since ?,http://www.temple.edu/crafts/metalsdirectorypage/s187.html,,,,http://www.temple.edu/crafts/metalsdirectorypage/p21.html,,unknown,no,,"Associate Professor Emerita of Studio Art (Jewelry/Metalsmithing), SUNY Geneseo",retired-emeritus,https://www.geneseo.edu/president/emeritus,"Patrice (E.) Case is the metalsmith/jeweler from the archived record — an Associate Professor of Studio Art at SUNY Geneseo known for her rare work with niello, with an MFA from the University of Arizona and an Indiana University background. She has since retired; she now appears on the SUNY Geneseo emeritus roster. No name change and no obituary found.",high,not-needed,https://www.geneseo.edu/president/emeritus | https://thelamronarchive.squarespace.com/posts/2013/02/07/spotlight-on | https://www.ratemyprofessors.com/ShowRatings.jsp?tid=142254,2026-05-29
127,crafts/metalsdirectorypage/p210.html,RUTH PENNINGTON,person,,1905,"Springs, Colorado",,,,,,http://www.temple.edu/crafts/metalsdirectorypage/p210.html,,no,yes,Ruth Penington,"Professor of metalwork/jewelry, University of Washington School of Art (retired); also director of the Henry Gallery and founder of the Fidalgo Summer School of Allied Arts",no,https://en.wikipedia.org/wiki/Ruth_Penington,"Ruth Penington (correctly spelled with one 'n', not 'Pennington' as archived) was a pioneering American jeweler/metalsmith and longtime University of Washington art faculty member; she lived 1905-1998 and is deceased.",high,not-needed,https://en.wikipedia.org/wiki/Ruth_Penington | https://www.ganoksin.com/article/master-metalsmith-ruth-penington/ | https://archiveswest.orbiscascade.org/ark:80444/xv45162 | https://www.aaa.si.edu/collections/interviews/oral-history-interview-ruth-penington-12828,2026-05-29
128,crafts/metalsdirectorypage/p211.html,DONALD DUNCAN,person,,,,"Capital University, Columbus, Ohio.",,,,,http://www.temple.edu/crafts/metalsdirectorypage/p211.html,,unknown,no,,"Most likely identification: the Don/Donald Duncan described as ""former Professor of Art Education at The Ohio State University"" and a premier Central Ohio goldsmith/jeweler who mentored Columbus jewelers (Jack Seibert, William Weidinger). His link to Capital University is not directly confirmed in any source found; he is documented at OSU. If the same man, he would now be long retired/emeritus. Possibly deceased (see notes).",unknown,https://jackseibert.com/about/,"Likely the late-career Columbus-area goldsmith and former OSU Professor of Art Education ""Don Duncan,"" who mentored jewelers Jack Seibert and William Weidinger; his specific tie to Capital University and his current status (alive/retired/deceased) could not be confirmed from available sources.",low,confirmed,https://jackseibert.com/about/ | https://www.williamweidinger.com/about/ | https://bulletin.capital.edu/preview_course_nopop.php?catoid=4&coid=4324 | https://www.snyderfuneralhomes.com/obituaries/Donald-Herbert-Duncan?obId=24350703,2026-05-29
